Work ID,Work Category,Work Title,State,IDA (Nodal Agency),Hon'ble MP,Constituency,Work Description,Recommended Date,Sanction Date,Sanction Amount (INR),Disbursed Amount (INR),Vendor Name,Expenditure Date,Work Status
WS/MP18221/2024-2025/140991,Normal/Others,Lighting of public spaces,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),NARAYAN DAS AHIRWAR,JALAUN(SC),MS pole with LED semi High Mast Light,15-Sep-2024,28-Jan-2025,238871.64,0.0,,,Physical Inspection
WS/MP313/2024-2025/140993,Normal/Others,Construction of footpaths and pedestrian ways,Arunachal Pradesh,LOWER SIANG(Deputy Commisioner Lower Siang_IDA),Shri Tapir Gao,ARUNACHAL EAST,C/o Foot track at Hippo Village in Lower Siang District,15-Sep-2024,19-Feb-2025,800000.0,0.0,,,Physical Inspection
WS/MP18221/2024-2025/140994,Normal/Others,Lighting of public spaces,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),NARAYAN DAS AHIRWAR,JALAUN(SC),MS Pole with LED semi High Mast Light,15-Sep-2024,23-Jan-2025,238871.64,0.0,,,Physical Inspection
WS/MP18221/2024-2025/140995,Normal/Others,Lighting of public spaces,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),NARAYAN DAS AHIRWAR,JALAUN(SC),MS Pole with LED semi High Mast Light,15-Sep-2024,23-Jan-2025,238871.64,0.0,,,Physical Inspection
WS/MP18221/2024-2025/140996,Normal/Others,Lighting of public spaces,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),NARAYAN DAS AHIRWAR,JALAUN(SC),MS Pole with LED semi High Mast Light,15-Sep-2024,23-Jan-2025,238871.64,0.0,,,Physical Inspection
WS/MP18221/2024-2025/140997,Normal/Others,Lighting of public spaces,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),NARAYAN DAS AHIRWAR,JALAUN(SC),MS Pole with LED semi High Mast Light,15-Sep-2024,23-Jan-2025,238871.64,0.0,,,Physical Inspection
WS/MP18221/2024-2025/140998,Normal/Others,Lighting of public spaces,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),NARAYAN DAS AHIRWAR,JALAUN(SC),MS Pole with LED semi High Mast Light,15-Sep-2024,23-Jan-2025,238871.64,0.0,,,Physical Inspection
WS/MP18221/2024-2025/140999,Normal/Others,Lighting of public spaces,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),NARAYAN DAS AHIRWAR,JALAUN(SC),MS Pole with LED semi High Mast Light,15-Sep-2024,23-Jan-2025,238871.64,0.0,,,Physical Inspection
WS/MP18221/2024-2025/141000,Normal/Others,Lighting of public spaces,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),NARAYAN DAS AHIRWAR,JALAUN(SC),MS Pole with LED semi High Mast Light,15-Sep-2024,23-Jan-2025,238871.64,0.0,,,Physical Inspection
WS/MP18221/2024-2025/141001,Normal/Others,Lighting of public spaces,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),NARAYAN DAS AHIRWAR,JALAUN(SC),MS Pole with LED semi High Mast Light,15-Sep-2024,23-Jan-2025,238871.64,0.0,,,Physical Inspection
WS/MP18221/2024-2025/141002,Normal/Others,Lighting of public spaces,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),NARAYAN DAS AHIRWAR,JALAUN(SC),MS Pole with LED semi High Mast Light,15-Sep-2024,23-Jan-2025,238871.64,0.0,,,Physical Inspection
WS/MP18221/2024-2025/141003,Normal/Others,Lighting of public spaces,Uttar Pradesh,KANPUR DEHAT(DISTRICT MAGISTRATE KANPUR DEHAT_IDA),NARAYAN DAS AHIRWAR,JALAUN(SC),MS Pole with LED semi High Mast Light,15-Sep-2024,23-Jan-2025,238871.64,0.0,,,Physical Inspection
WS/MP18221/2024-2025/141004,Normal/Others,Lighting of public spaces,Uttar Pradesh,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),NARAYAN DAS AHIRWAR,JALAUN(SC),MS Pole with LED semi High Mast Light,15-Sep-2024,24-Jan-2025,211299.0,0.0,,,Physical Inspection
WS/MP18221/2024-2025/141005,Normal/Others,Lighting of public spaces,Uttar Pradesh,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),NARAYAN DAS AHIRWAR,JALAUN(SC),MS Pole with LED semi High Mast Light,15-Sep-2024,24-Jan-2025,211299.0,0.0,,,Physical Inspection
WS/MP18221/2024-2025/141006,Normal/Others,Lighting of public spaces,Uttar Pradesh,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),NARAYAN DAS AHIRWAR,JALAUN(SC),MS Pole with LED semi High Mast Light,15-Sep-2024,24-Jan-2025,211299.0,0.0,,,Physical Inspection
WS/MP18221/2024-2025/141007,Normal/Others,Lighting of public spaces,Uttar Pradesh,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),NARAYAN DAS AHIRWAR,JALAUN(SC),MS Pole with LED semi High Mast Light,15-Sep-2024,24-Jan-2025,211299.0,0.0,,,Physical Inspection
WS/MP18221/2024-2025/141008,Normal/Others,Lighting of public spaces,Uttar Pradesh,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),NARAYAN DAS AHIRWAR,JALAUN(SC),MS Pole with LED semi High Mast Light,15-Sep-2024,24-Jan-2025,211299.0,0.0,,,Physical Inspection
WS/MP18221/2024-2025/141009,Normal/Others,Lighting of public spaces,Uttar Pradesh,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),NARAYAN DAS AHIRWAR,JALAUN(SC),MS Pole with LED semi High Mast Light,15-Sep-2024,24-Jan-2025,211299.0,0.0,,,Physical Inspection
WS/MP18221/2024-2025/141010,Normal/Others,Lighting of public spaces,Uttar Pradesh,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),NARAYAN DAS AHIRWAR,JALAUN(SC),MS Pole with LED semi High Mast Light,15-Sep-2024,24-Jan-2025,211299.0,0.0,,,Physical Inspection
WS/MP18221/2024-2025/141011,Normal/Others,Lighting of public spaces,Uttar Pradesh,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),NARAYAN DAS AHIRWAR,JALAUN(SC),MS Pole with LED semi High Mast Light,15-Sep-2024,24-Jan-2025,211299.0,0.0,,,Physical Inspection
WS/MP18221/2024-2025/141012,Normal/Others,Lighting of public spaces,Uttar Pradesh,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),NARAYAN DAS AHIRWAR,JALAUN(SC),MS Pole with LED semi High Mast Light,15-Sep-2024,24-Jan-2025,211299.0,0.0,,,Physical Inspection
WS/MP18221/2024-2025/141013,Normal/Others,Lighting of public spaces,Uttar Pradesh,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),NARAYAN DAS AHIRWAR,JALAUN(SC),MS Pole with LED semi High Mast Light,15-Sep-2024,24-Jan-2025,211299.0,0.0,,,Physical Inspection
WS/MP18221/2024-2025/141014,Normal/Others,Lighting of public spaces,Uttar Pradesh,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),NARAYAN DAS AHIRWAR,JALAUN(SC),MS Pole with LED semi High Mast Light,15-Sep-2024,24-Jan-2025,211299.0,0.0,,,Physical Inspection
WS/MP18221/2024-2025/141015,Normal/Others,Lighting of public spaces,Uttar Pradesh,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),NARAYAN DAS AHIRWAR,JALAUN(SC),MS Pole with LED semi High Mast Light,15-Sep-2024,24-Jan-2025,211299.0,0.0,,,Physical Inspection
WS/MP18221/2024-2025/141016,Normal/Others,Lighting of public spaces,Uttar Pradesh,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),NARAYAN DAS AHIRWAR,JALAUN(SC),MS Pole with LED semi High Mast Light,15-Sep-2024,24-Jan-2025,211299.0,0.0,,,Physical Inspection
WS/MP18221/2024-2025/141017,Normal/Others,Lighting of public spaces,Uttar Pradesh,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),NARAYAN DAS AHIRWAR,JALAUN(SC),MS Pole with LED semi High Mast Light,15-Sep-2024,24-Jan-2025,211299.0,0.0,,,Physical Inspection
WS/MP18221/2024-2025/141018,Normal/Others,Lighting of public spaces,Uttar Pradesh,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),NARAYAN DAS AHIRWAR,JALAUN(SC),MS Pole with LED semi High Mast Light,15-Sep-2024,24-Jan-2025,211299.0,0.0,,,Physical Inspection
WS/MP18221/2024-2025/141019,Normal/Others,Lighting of public spaces,Uttar Pradesh,JHANSI(DISTRICT MAGISTRAE JHANSI_IDA),NARAYAN DAS AHIRWAR,JALAUN(SC),MS Pole with LED semi High Mast Light,15-Sep-2024,24-Jan-2025,211299.0,0.0,,,Physical Inspection
WS/MP829/2025-2026/141020,Normal/Others,"Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers",West Bengal,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Smt Sajda Ahmed,ULUBERIA,Construction of Cold Chain room at Kamalpur Rural Hospital,15-Sep-2024,24-Jun-2025,1500000.0,0.0,,,Sanction
WS/MP829/2024-2025/141021,Normal/Others,Installing tube-wells and borewells,West Bengal,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Smt Sajda Ahmed,ULUBERIA,Sinking of Tubewell at Shibpur Mallick para near the house of Sasanka Mallick,15-Sep-2024,07-Feb-2025,129883.0,0.0,,,Physical Inspection
WS/MP829/2024-2025/141022,Normal/Others,Installing tube-wells and borewells,West Bengal,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Smt Sajda Ahmed,ULUBERIA,Sinking of Tube well at Uttar Malancha Beria near the house of Bhupal Mandal,15-Sep-2024,07-Feb-2025,129870.0,0.0,,,Physical Inspection
WS/MP829/2024-2025/141023,Normal/Others,Lighting of public spaces,West Bengal,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Smt Sajda Ahmed,ULUBERIA,"Installation of High Mast Light at Ajodhya Mandirtala,( Electicity to be provided by Shyampur II Panchayat Samity )",15-Sep-2024,28-Oct-2024,149712.0,0.0,,,Physical Inspection
WS/MP829/2024-2025/141025,Normal/Others,Lighting of public spaces,West Bengal,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Smt Sajda Ahmed,ULUBERIA,"Installation of High Mast Light at Bardabar Kisan Mandi , Electicity to be provided by Shyampur II Panchayat Samity",15-Sep-2024,28-Oct-2024,149712.0,0.0,,,Physical Inspection
WS/MP18311/2024-2025/141027,Normal/Others,Construction of community centers and community halls,Punjab,RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),MALVINDER SINGH KANG,ANANDPUR SAHIB,Construction of community centers at village Madhopur,16-Sep-2024,24-Sep-2024,700000.0,0.0,,,Work partially Completed
WS/MP18311/2024-2025/141029,Normal/Others,Construction of community centers and community halls,Punjab,RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),MALVINDER SINGH KANG,ANANDPUR SAHIB,Construction of community center for SC community at village Sandhoa,16-Sep-2024,24-Sep-2024,400000.0,0.0,,,Vendor Identification
WS/MP18238/2024-2025/141030,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,DEORIA(DISTRICT MAGISTRATE DEORIA),RAMASHANKAR RAJBHAR,SALEMPUR,"Development Block Bankata Gram Sabha-Baulia Pandey, RCC road from the house of Primary School Pooja Rajbhar to the house of Indrajit Pradhan",15-Sep-2024,20-Dec-2024,600000.0,0.0,,,Vendor Identification
WS/MP18238/2024-2025/141031,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,DEORIA(DISTRICT MAGISTRATE DEORIA),RAMASHANKAR RAJBHAR,SALEMPUR,CC road work from pitch road to Deepak Gaud's house in Tola Babhanauli of development block Bankata Gram Sabha Balua,15-Sep-2024,20-Dec-2024,600000.0,0.0,,,Vendor Identification
WS/MP18238/2024-2025/141032,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,DEORIA(DISTRICT MAGISTRATE DEORIA),RAMASHANKAR RAJBHAR,SALEMPUR,RCC road work from pitch road to Ashok Singh's house in development block Lar Gram Sabha Bankata Amethia,15-Sep-2024,20-Dec-2024,600000.0,0.0,,,Vendor Identification
WS/MP18238/2024-2025/141033,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,DEORIA(DISTRICT MAGISTRATE DEORIA),RAMASHANKAR RAJBHAR,SALEMPUR,CC road from HP petrol pump to south transformer in Vikas Khand Bhatpar,15-Sep-2024,20-Dec-2024,600000.0,0.0,,,Vendor Identification
WS/MP18238/2025-2026/141035,Normal/Others,Construction of rooms and halls in school and colleges,Uttar Pradesh,DEORIA(DISTRICT MAGISTRATE DEORIA),RAMASHANKAR RAJBHAR,SALEMPUR,"Manager Principal,Malti Devi Kanya Junior High School Raghunathpur, 1 room construction with Varanda",15-Sep-2024,01-Apr-2025,500000.0,0.0,,,Work Completed
WS/MP18311/2024-2025/141037,Normal/Others,Construction of community centers and community halls,Punjab,RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),MALVINDER SINGH KANG,ANANDPUR SAHIB,Construction of community center for SC community at village Kalwan,16-Sep-2024,24-Sep-2024,400000.0,0.0,,,Work Completed
WS/MP18201/2024-2025/141045,Normal/Others,Street lights,Uttar Pradesh,BUDAUN(DISTRICT MAGISTRATE BUDAUN_IDA),NEERAJ MAURYA,AONLA,supply and installation of led semi high mast light at 274 different places in district budaun,15-Sep-2024,23-Nov-2024,46470400.0,0.0,,,Physical Inspection
WS/MP18238/2024-2025/141056,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,DEORIA(DISTRICT MAGISTRATE DEORIA),RAMASHANKAR RAJBHAR,SALEMPUR,"Construction of RCC road from Anshuman Singh Marg to interlocking road,Gram Panchayat Rautpar Pandey of development block Lar",26-Sep-2024,20-Dec-2024,700000.0,0.0,,,Physical Inspection
WS/MP18238/2024-2025/141057,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,DEORIA(DISTRICT MAGISTRATE DEORIA),RAMASHANKAR RAJBHAR,SALEMPUR,"Construction of RCC road from Gram Sonbarsa Pitch marg to Shambhu Tiwari's house, Development Bock Salempur",26-Sep-2024,20-Dec-2024,600000.0,0.0,,,Vendor Identification
WS/MP18238/2024-2025/141058,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,DEORIA(DISTRICT MAGISTRATE DEORIA),RAMASHANKAR RAJBHAR,SALEMPUR,"Development Block Lar,constriction of RCC road from Gram Parasia Chak Lal pitch marg to Gorakh yadav's house",26-Sep-2024,20-Dec-2024,599527.0,0.0,,,Physical Inspection
WS/MP18238/2024-2025/141059,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,DEORIA(DISTRICT MAGISTRATE DEORIA),RAMASHANKAR RAJBHAR,SALEMPUR,Kharanja work from near the old site to the colony in development block Lar village Thakur Gauri,26-Sep-2024,20-Dec-2024,499212.0,0.0,,,Physical Inspection
WS/MP18238/2024-2025/141060,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Uttar Pradesh,DEORIA(DISTRICT MAGISTRATE DEORIA),RAMASHANKAR RAJBHAR,SALEMPUR,"Development Block Lar Gram Panchayat Madhopur,kharanza road from water tank to Thuri pitch road",26-Sep-2024,20-Dec-2024,499373.0,0.0,,,Physical Inspection
WS/MP18238/2024-2025/141061,Normal/Others,Improvement of electricity distribution infrastructure,Uttar Pradesh,DEORIA(DISTRICT MAGISTRATE DEORIA),RAMASHANKAR RAJBHAR,SALEMPUR,Electrification from development block Salempur village Barwa Malkauli Parsan Tola to Abhay Nandan Jairam Private ITI College,26-Sep-2024,20-Dec-2024,450000.0,0.0,,,Vendor Identification
WS/MP18238/2024-2025/141062,Normal/Others,Construction of rooms and halls in school and colleges,Uttar Pradesh,DEORIA(DISTRICT MAGISTRATE DEORIA),RAMASHANKAR RAJBHAR,SALEMPUR,"Manager Principal,Babuji Snannatkotkar Mahavidyalaya Pindi Deoria, two room construction",26-Sep-2024,18-Mar-2025,1000000.0,0.0,,,Vendor Identification
WS/MP18238/2024-2025/141063,Normal/Others,Construction of rooms and halls in school and colleges,Uttar Pradesh,DEORIA(DISTRICT MAGISTRATE DEORIA),RAMASHANKAR RAJBHAR,SALEMPUR,"Manager Principal,Shakti Niketan Intermediate College Urdouli Varanda Construction",26-Sep-2024,21-Mar-2025,700000.0,0.0,,,Work Completed
WS/MP18238/2024-2025/141066,Normal/Others,Construction of rooms and halls in school and colleges,Uttar Pradesh,DEORIA(DISTRICT MAGISTRATE DEORIA),RAMASHANKAR RAJBHAR,SALEMPUR,"Manager Principal,Jagarnath Dharmanath Sa J P Junior High School Pipra Lar Deoria, One room Construction",26-Sep-2024,10-Mar-2025,500000.0,0.0,,,Work Completed
WS/MP18238/2024-2025/141067,Normal/Others,Construction of rooms and halls in school and colleges,Uttar Pradesh,DEORIA(DISTRICT MAGISTRATE DEORIA),RAMASHANKAR RAJBHAR,SALEMPUR,"Manager Principal,Swami Paramhans Secondary School, Sajaw, Deoria, construction of one toilet with shed",26-Sep-2024,30-Nov-2024,800000.0,0.0,,,Work Completed
WS/MP18314/2024-2025/141072,Normal/Others,Installing tube-wells and borewells,Punjab,BARNALA(DEPUTY COMMISSIONER BARNALA_IDA),GURMEET SINGH MEET HAYER,SANGRUR,"Installation of  Submersible Motors for Drinking Water For Public W.No 28. Baba Jiwan Singh Nagar, Nanaksar basti,Near Railway Station Barnala MC Barnala",25-Sep-2024,29-Nov-2024,72105.0,0.0,,,Physical Inspection
WS/MP18314/2024-2025/141073,Normal/Others,Installing tube-wells and borewells,Punjab,BARNALA(DEPUTY COMMISSIONER BARNALA_IDA),GURMEET SINGH MEET HAYER,SANGRUR,Installation of Submersible Motors for Drinking Water For Public Near Jatinder Singh Home Ward No 3 Gandhi Nagar Barnala,25-Sep-2024,29-Nov-2024,71905.0,0.0,,,Physical Inspection
WS/MP18314/2024-2025/141074,Normal/Others,Installing tube-wells and borewells,Punjab,BARNALA(DEPUTY COMMISSIONER BARNALA_IDA),GURMEET SINGH MEET HAYER,SANGRUR,Installation of Submersible Motors for Drinking Water For Public Near Gabbar Singh Home Ward No 17 Roade Fatak Barnala MC Barnala,25-Sep-2024,29-Nov-2024,72105.0,0.0,,,Physical Inspection
WS/MP18314/2024-2025/141075,Normal/Others,Installing tube-wells and borewells,Punjab,BARNALA(DEPUTY COMMISSIONER BARNALA_IDA),GURMEET SINGH MEET HAYER,SANGRUR,installation of 2 Submersible Motors for Drinking Water For Public Babra Wala Paha Barnala MC Barnala,25-Sep-2024,29-Nov-2024,142700.0,0.0,,,Physical Inspection
WS/MP18314/2024-2025/141077,Normal/Others,Installing tube-wells and borewells,Punjab,BARNALA(DEPUTY COMMISSIONER BARNALA_IDA),GURMEET SINGH MEET HAYER,SANGRUR,"Installation of Submersible Motor Drinking Water For Public in Dharmshala Bajwa Patti, Ward no 13 Barnala MC Barnala",25-Sep-2024,29-Nov-2024,70970.0,0.0,,,Physical Inspection
WS/MP18253/2024-2025/141078,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,South 24 Parganas(DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA),BAPI HALDAR,MATHURAPUR(SC),CONSTRUCTION OF CC ROAD WITH PAILING FROM BASUDEB HALDAR HOUSE TO KRISHNACHANDRAPUR PASCHIM SDB ROAD,15-Sep-2024,10-Dec-2024,495485.0,0.0,,,Physical Inspection
WS/MP18161/2024-2025/141088,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Rajasthan,BHARATPUR(DISTRICT COLLECTOR BHARATPUR_IDA),SANJNA JATAV,BHARATPUR(SC),cc/interlocking with nali nirman karya mukhya sadak se balli ke ghar ghar ki tARAF GRAM moroli work agency gp jaspura moroli,15-Sep-2024,17-Dec-2024,500000.0,124036.0,"hakim singh, Raamveer Singh, Darab, Geetam Singh, Hetram, Nand kishor, Mithlesh Devi, Ravindra Singh, rajesh singh, Radha, Umedi, shukant, Mukesh Devi, Ramcharan singh",30-Aug-2026,Work partially Completed
WS/MP18161/2024-2025/141089,Normal/Others,Construction of additional rooms and halls in the existing public and community building,Rajasthan,ALWAR(DISTRICT COLLECTOR ALWAR_IDA),SANJNA JATAV,BHARATPUR(SC),ambedkar bhawan me baramda nirman v anya vikas karya gram saunkhar work agency gp saunkhar,15-Sep-2024,06-Dec-2024,249580.0,0.0,,,Physical Inspection
WS/MP18161/2024-2025/141090,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Rajasthan,ALWAR(DISTRICT COLLECTOR ALWAR_IDA),SANJNA JATAV,BHARATPUR(SC),cc/interlocking sadak nirman prakash marg holu ki dhani gram sonkhar work agency gp sonkhar,15-Sep-2024,06-Dec-2024,249079.0,0.0,,,Physical Inspection
WS/MP18161/2024-2025/141091,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",Rajasthan,BHARATPUR(DISTRICT COLLECTOR BHARATPUR_IDA),SANJNA JATAV,BHARATPUR(SC),naveen panchayat bhawan barauli chhar ke parishar me interlocking karya gram barauli chhar work agency gp barauli chhar,15-Sep-2024,30-Dec-2024,500000.0,0.0,,,Work Completed
WS/MP243/2025-2026/141108,Normal/Others,Lighting of public spaces,West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),Kakoli Ghosh Dastidar,BARASAT,High must park light,15-Sep-2024,18-Jun-2025,480000.0,0.0,,,Work Completed
WS/MP243/2025-2026/141109,Normal/Others,Lighting of public spaces,West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),Kakoli Ghosh Dastidar,BARASAT,200 solar light,15-Sep-2024,25-Jun-2025,6803986.0,0.0,,,Physical Inspection
WS/MP243/2025-2026/141110,Normal/Others,Construction of rooms and halls in school and colleges,West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),Kakoli Ghosh Dastidar,BARASAT,2 storied building for skill development centre,15-Sep-2024,25-Nov-2025,9522744.0,0.0,,,Physical Inspection
WS/MP243/2024-2025/141111,Normal/Others,Development of public parks,West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),Kakoli Ghosh Dastidar,BARASAT,Development of Children park,15-Sep-2024,02-Jan-2025,600000.0,0.0,,,Work partially Completed
WS/MP243/2024-2025/141115,Normal/Others,Providing drains and gutters for public drainage,West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),Kakoli Ghosh Dastidar,BARASAT,Drain,15-Sep-2024,08-Jan-2025,579309.0,0.0,,,Physical Inspection
WS/MP243/2024-2025/141116,Normal/Others,Development of playground,West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),Kakoli Ghosh Dastidar,BARASAT,Development of playground,15-Sep-2024,21-Jan-2025,600000.0,0.0,,,Vendor Identification
WS/MP243/2024-2025/141117,Normal/Others,Construction of rooms and halls in school and colleges,West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),Kakoli Ghosh Dastidar,BARASAT,School classroom,15-Sep-2024,21-Jan-2025,999911.0,0.0,,,Physical Inspection
WS/MP243/2024-2025/141118,Normal/Others,"Construction of roads, link roads, pathways or any other road with or without drainage system",West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),Kakoli Ghosh Dastidar,BARASAT,Road,15-Sep-2024,10-Jan-2025,994791.0,0.0,,,Physical Inspection
WS/MP243/2024-2025/141119,Repair and Renovation,Lighting of public spaces,West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),Kakoli Ghosh Dastidar,BARASAT,Highmast light,15-Sep-2024,08-Jan-2025,412911.0,0.0,,,Physical Inspection
WS/MP243/2025-2026/141121,Normal/Others,Providing CCTV camera system for security of public areas,West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),Kakoli Ghosh Dastidar,BARASAT,Cc tv camera,15-Sep-2024,22-Aug-2025,112000.0,0.0,,,Physical Inspection
WS/MP243/2025-2026/141122,Normal/Others,Providing CCTV camera system for security of public areas,West Bengal,North 24 Parganas(DISTRICT MAGISTRATE NORTH TWENTY FOUR PARGANAS_IDA),Kakoli Ghosh Dastidar,BARASAT,Cc tv camera,15-Sep-2024,22-Aug-2025,112000.0,0.0,,,Physical Inspection
